0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 22 43 476 1121 1360 1707 1311 997 584 543 311 260 240 204 103 182 268 147 78 34 11 1 0 0
0 0 0 0 0 0 5 43 43 58 104 179 190 222 342 739 1032 1277 1083 1457 1120 645 498 569 288 103 5 0 0 0
0 0 0 0 29 81 175 159 444 757 915 840 808 957 914 812 480 216 112 114 68 256 429 903 444 70 16 0 0 0
0 0 0 0 0 0 29 63 789 2049 1865 1276 1216 1014 791 328 266 96 10 6 22 34 61 58 24 4 0 0 0 0
0 0 0 0 0 0 0 101 104 105 255 252 888 1365 1268 696 390 279 301 840 1563 1143 359 81 10 0 0 0 0 0
0 0 0 0 0 114 233 1055 1455 2367 2772 4159 3924 4384 2106 1475 772 671 359 486 569 659 1214 917 425 106 5 5 0 0
0 0 0 0 0 0 0 0 15 92 280 517 1053 1927 2761 2744 1715 905 407 230 169 220 565 746 694 285 50 6 0 0
0 0 0 0 0 13 46 122 271 443 470 431 302 173 242 200 197 232 233 184 441 1195 2221 2037 1068 276 63 5 0 0
0 0 0 0 0 0 109 210 216 136 157 233 294 377 585 641 577 432 203 74 166 497 635 353 80 19 5 0 0 0
0 10 89 55 47 61 178 404 385 242 341 381 354 370 413 407 287 163 97 87 120 118 229 244 205 66 11 2 0 0
0 9.2 44.2 128.3 190.7 291.7 248 311.6 558.7 834.2 1549.5 1840.1 2620.1 2307.7 1728 1102.6 609.3 322.4 94.6 48.9 70 93.3 63 31.8 3.4 1.2 0 0 0 0
0 14.7 36.7 41.4 113.4 510.9 1252.1 842.9 457.6 462.6 809.1 1167.2 1060.8 1110.1 971.4 1006.2 902.5 1017.7 1073 851.3 470.3 165 131.1 35.4 9.5 0 0 1.3 0 0
591.1 244.3 594.6 2399.9 3360.7 1315.2 564.5 681.7 1128.9 1597.7 1593.9 1342.9 1285.3 1045.5 522.6 189.4 224.4 353.9 529 717.1 475.4 445.8 494.7 355.8 124.7 46.7 7.4 0 0 0
0 0 0 0 1.5 23.8 253.7 1611.5 3887 5766.9 4243.9 3573.1 3864.6 3469.7 4757.6 3878.9 3515.8 2914.5 1770.9 1302.4 1588 1559.8 1753.1 729.1 299.8 20.9 0.3 0 0 0
1.8 7.5 31.2 67.4 236.9 597 996.9 884 631.8 1483.6 1791.9 2649.3 2448.5 1867.9 1468.7 1717.6 2714.7 2649.3 2015.2 1319.6 711.3 292.9 109 15.8 8 0.3 0.5 0 0 0

# Mad 
 0 0 0 0 0 0 0 0 0 0 0 0.01 0.05 0.19 0.5 0.81 0.95 0.99 1 1 1 1 1 1 1 1 1 1 1 1 

# wt
0.79803 1.05875 1.37170 1.74192 2.17451 2.67463 3.24750 3.89839 4.63262 5.45555 6.37262 7.38928 8.51106 9.74351 11.09225 12.56293 14.16124 15.89294 17.76378 19.77962 21.94629 24.26973 26.75586 29.41068 32.24021 35.25051 38.44768 41.83787 45.42724 49.22201

# sigmaR 
 0.6 

# dt 
 0.67 0.5 0.17 

# Param 
18.75 0.91 9.43 2 0.2 1.3 0.99
0.1 0.1 0.1 0.1 0.1 0.1 0.1

# log_Rmed 
 9.43 

# edad1_R 
 1 

# Coef_hip_est 
 1 

# L50_s1_s2 
 12 4 1000 

# op_sel_flo 
 -1 

# op_sel_cru 
 -1 

# nbloq_flo 
 1 1985 

# nbloq_cru 
 1 1985 

# nbloq_q_flo 
 1 1985 

# nbloq_q_cru 
 1 1985 

# nbloq_q_mph 
 1 1985 

# prior_qcI_qcA_qcru_qmph 
 1 1 0.65 1 

# cv_prior 
 10.1 10.1 0.2 10.1 

# fest_q 
 5 5 6 6 

# fest_sel_flo_cru 
 5 6 

# fest_Lr_sr_beta 
 4 4 7 

# fest_F 
 3 

# opt_Ro 
 1 

# fest_desvRt 
 2 

# fest_desvNo 
 3 

# fest_hiper_cpue 
 -3 

# ncasos_F 
 3 

# hcr 
 1e-06 0.48 0.4 

# yrs_proy 
 1 

# festim 
 1 
